date,day,weather,condition,climate,random1,random2,random3
2033-06-04, 水, 晴, good, 28.084, とん丼, ラクロス, アームカール
2033-06-05, 木, 雷雨, exhausted, 5.914, 天丼, ラグビー, 腹筋
2033-06-06, 金, 雨, tired, 0.108, 牛丼, バスケ, アームカール
2033-06-07, 土, 雷雨, awesome, 12.233, トンカツ, スキー, ダンベルカール
2033-06-08, 日, 晴, soso, 18.719, ハンバーガー, ラグビー, ラットプルダウン
2033-06-09, 月, 晴, bad, 17.457, トンカツ, バレーボール, ダンベルカール
2033-06-10, 火, 雨, soso, 21.672, 牛丼, バスケ, デッドリフト
2033-06-11, 水, 雲, awesome, 1.397, トンカツ, テニス, アームカール
2033-06-12, 木, 雲, soso, 11.720, 牛丼, バスケ, ラットプルダウン
2033-06-13, 金, 雨, soso, -4.048, とん丼, スキー, アームカール
2033-06-14, 土, 晴, good, 7.873, 牛丼, バスケ, 背筋
2033-06-15, 日, 晴, exhausted, -8.524, とん丼, サッカー, プルダウン
2033-06-16, 月, 雲, tired, 2.282, 牛丼, 野球, ダンベルカール
2033-06-17, 火, 雨, bad, -9.611, とん丼, ラグビー, プルダウン
2033-06-18, 水, 雲, awesome, 19.423, トンカツ, テニス, デッドリフト
2033-06-19, 木, 雷雨, awesome, 19.932, ハンバーガー, ラクロス, ダンベルカール
2033-06-20, 金, 雲, bad, -8.690, 牛丼, スキー, ラットプルダウン
2033-06-21, 土, 雲, exhausted, 29.124, ハンバーガー, テニス, プルダウン
2033-06-22, 日, 雨, tired, 16.662, とん丼, バレーボール, ダンベルカール
2033-06-23, 月, 雨, soso, 14.669, ししゃも, ラクロス, アームカール
2033-06-24, 火, 雲, bad, 20.594, 牛丼, テニス, プルダウン
2033-06-25, 水, 雷雨, good, 28.065, 牛丼, バレーボール, デッドリフト
2033-06-26, 木, 晴, tired, 6.992, 天丼, 野球, ラットプルダウン
2033-06-27, 金, 雲, bad, 29.319, 牛丼, ラクロス, デッドリフト
2033-06-28, 土, 雲, tired, 14.748, 牛丼, バレーボール, デッドリフト
2033-06-29, 日, 晴, awesome, -8.451, トンカツ, テニス, ダンベルカール
2033-06-30, 月, 晴, good, 15.042, とん丼, テニス, 腹筋
2033-07-01, 火, 雷雨, tired, 10.473, ししゃも, バレーボール, ダンベルカール
2033-07-02, 水, 雨, awesome, 8.485, 天丼, バレーボール, アームカール
2033-07-03, 木, 雲, tired, 7.353, 牛丼, サッカー, アームカール
2033-07-04, 金, 晴, exhausted, 21.609, 天丼, ラグビー, アームカール
2033-07-05, 土, 雲, awesome, 21.475, ハンバーガー, ラグビー, プルダウン
2033-07-06, 日, 雨, good, 24.618, ししゃも, サッカー, デッドリフト
2033-07-07, 月, 雨, bad, -3.387, 牛丼, バレーボール, アームカール
2033-07-08, 火, 雷雨, awesome, 11.000, トンカツ, ラクロス, ラットプルダウン
2033-07-09, 水, 雨, good, 3.894, ししゃも, サッカー, ダンベルカール
2033-07-10, 木, 雷雨, tired, 28.628, トンカツ, バレーボール, アームカール
2033-07-11, 金, 雲, good, 27.041, とん丼, サッカー, デッドリフト
2033-07-12, 土, 雨, good, -0.308, 天丼, スキー, 腹筋
2033-07-13, 日, 雨, soso, 4.294, 天丼, 野球, アームカール
2033-07-14, 月, 雷雨, exhausted, -3.418, 牛丼, ラクロス, ラットプルダウン
2033-07-15, 火, 雲, awesome, 5.190, トンカツ, バスケ, 背筋
2033-07-16, 水, 雨, exhausted, 29.276, ししゃも, 野球, ラットプルダウン
2033-07-17, 木, 雷雨, soso, 11.430, ししゃも, ラクロス, プルダウン
2033-07-18, 金, 雨, tired, 21.483, 天丼, ラグビー, 腹筋
2033-07-19, 土, 雷雨, exhausted, -9.039, 牛丼, スキー, プルダウン
2033-07-20, 日, 雨, exhausted, 19.705, とん丼, サッカー, ラットプルダウン
2033-07-21, 月, 晴, good, -2.228, トンカツ, バスケ, 腹筋
2033-07-22, 火, 雷雨, good, 17.955, とん丼, バスケ, アームカール
2033-07-23, 水, 雲, exhausted, 28.299, トンカツ, テニス, ダンベルカール
2033-07-24, 木, 雷雨, awesome, 25.395, 天丼, スキー, ダンベルカール
2033-07-25, 金, 雨, awesome, 3.839, とん丼, スキー, ダンベルカール
2033-07-26, 土, 晴, bad, 2.652, ししゃも, 野球, 腹筋
2033-07-27, 日, 雷雨, bad, 6.113, トンカツ, 野球, 腹筋
2033-07-28, 月, 雲, bad, -7.387, 牛丼, 野球, アームカール
2033-07-29, 火, 雷雨, exhausted, 11.563, ハンバーガー, テニス, デッドリフト
2033-07-30, 水, 雷雨, awesome, 21.105, とん丼, 野球, アームカール
2033-07-31, 木, 雷雨, bad, 0.688, とん丼, ラクロス, プルダウン
2033-08-01, 金, 晴, good, -2.687, トンカツ, ラクロス, 背筋
2033-08-02, 土, 晴, tired, 10.358, トンカツ, テニス, 背筋
2033-08-03, 日, 晴, awesome, 0.228, とん丼, サッカー, アームカール
2033-08-04, 月, 雲, bad, 6.550, ハンバーガー, バスケ, ダンベルカール
2033-08-05, 火, 雨, soso, -8.603, とん丼, ラクロス, ダンベルカール
2033-08-06, 水, 晴, bad, 10.950, トンカツ, バレーボール, プルダウン
2033-08-07, 木, 晴, awesome, 25.383, 牛丼, テニス, ラットプルダウン
2033-08-08, 金, 雨, awesome, 1.475, 天丼, サッカー, プルダウン
2033-08-09, 土, 雨, good, 14.684, 牛丼, サッカー, ラットプルダウン
2033-08-10, 日, 雷雨, bad, 10.843, トンカツ, バスケ, プルダウン
2033-08-11, 月, 雷雨, bad, 5.713, トンカツ, 野球, ラットプルダウン
2033-08-12, 火, 雨, good, -7.368, 牛丼, バスケ, 背筋
2033-08-13, 水, 雲, soso, 1.220, ししゃも, テニス, 背筋
2033-08-14, 木, 雲, soso, 6.168, ハンバーガー, 野球, アームカール
2033-08-15, 金, 雨, tired, 26.313, とん丼, スキー, アームカール
2033-08-16, 土, 雲, exhausted, 9.114, 天丼, バレーボール, 背筋
2033-08-17, 日, 雨, bad, 7.728, ししゃも, バレーボール, デッドリフト
2033-08-18, 月, 雷雨, tired, 2.968, ハンバーガー, ラグビー, ダンベルカール
2033-08-19, 火, 雲, awesome, 1.012, とん丼, ラグビー, 腹筋
2033-08-20, 水, 雨, exhausted, -9.474, 牛丼, ラグビー, デッドリフト
2033-08-21, 木, 雷雨, tired, 24.191, ハンバーガー, バレーボール, プルダウン
2033-08-22, 金, 晴, awesome, 1.321, ハンバーガー, ラクロス, アームカール
2033-08-23, 土, 雨, exhausted, 24.928, トンカツ, 野球, 腹筋
2033-08-24, 日, 雷雨, bad, 20.311, 天丼, サッカー, ラットプルダウン
2033-08-25, 月, 雷雨, good, 19.844, 牛丼, 野球, ラットプルダウン
2033-08-26, 火, 雨, bad, 0.553, ししゃも, バスケ, 腹筋
2033-08-27, 水, 雨, soso, -0.219, ししゃも, バスケ, 背筋
2033-08-28, 木, 雷雨, good, 18.445, ハンバーガー, 野球, 背筋
2033-08-29, 金, 雨, exhausted, 14.199, とん丼, サッカー, プルダウン
2033-08-30, 土, 晴, exhausted, 20.448, とん丼, ラクロス, ラットプルダウン
2033-08-31, 日, 晴, tired, 26.700, トンカツ, サッカー, デッドリフト
2033-09-01, 月, 晴, soso, 16.746, ハンバーガー, バスケ, 背筋
2033-09-02, 火, 晴, awesome, 13.823, 天丼, サッカー, プルダウン
2033-09-03, 水, 雨, awesome, 28.658, とん丼, バレーボール, プルダウン
2033-09-04, 木, 雷雨, tired, -3.706, 牛丼, ラクロス, デッドリフト
2033-09-05, 金, 雨, awesome, -3.538, ししゃも, バスケ, ダンベルカール
2033-09-06, 土, 雲, good, 10.497, ハンバーガー, サッカー, ダンベルカール
2033-09-07, 日, 雷雨, good, 15.898, トンカツ, テニス, アームカール
2033-09-08, 月, 雲, soso, 3.542, 天丼, スキー, 腹筋
2033-09-09, 火, 雷雨, bad, 28.651, 牛丼, バスケ, 腹筋
2033-09-10, 水, 晴, tired, 13.925, トンカツ, バレーボール, デッドリフト
2033-09-11, 木, 雷雨, exhausted, -5.399, ししゃも, バレーボール, アームカール
2033-09-12, 金, 晴, exhausted, 27.840, トンカツ, バスケ, プルダウン
2033-09-13, 土, 雨, awesome, 19.979, 天丼, バレーボール, プルダウン
2033-09-14, 日, 雲, exhausted, 22.990, 天丼, サッカー, プルダウン
2033-09-15, 月, 雷雨, tired, -7.811, ハンバーガー, サッカー, アームカール
2033-09-16, 火, 晴, tired, 25.765, 牛丼, 野球, プルダウン
2033-09-17, 水, 雲, good, 23.132, 天丼, バレーボール, 背筋
2033-09-18, 木, 雷雨, tired, 0.365, ハンバーガー, サッカー, 腹筋
2033-09-19, 金, 雨, good, 20.619, ししゃも, バレーボール, プルダウン
2033-09-20, 土, 雷雨, awesome, -9.772, とん丼, ラクロス, 腹筋
2033-09-21, 日, 雨, awesome, -5.713, とん丼, バレーボール, ダンベルカール
2033-09-22, 月, 雨, good, 4.100, 天丼, スキー, 背筋
2033-09-23, 火, 雷雨, tired, 21.525, とん丼, サッカー, アームカール
2033-09-24, 水, 雲, good, -6.073, ハンバーガー, ラグビー, アームカール
2033-09-25, 木, 晴, good, 22.280, トンカツ, サッカー, 腹筋
2033-09-26, 金, 雨, good, 16.467, ハンバーガー, ラクロス, プルダウン
2033-09-27, 土, 晴, bad, 22.411, 牛丼, スキー, アームカール
2033-09-28, 日, 晴, bad, -3.987, とん丼, スキー, ラットプルダウン
2033-09-29, 月, 雲, exhausted, -7.942, とん丼, テニス, 腹筋
2033-09-30, 火, 晴, bad, 9.183, とん丼, バレーボール, 腹筋
2033-10-01, 水, 晴, tired, 11.878, ハンバーガー, バレーボール, プルダウン
2033-10-02, 木, 雲, good, 16.260, ししゃも, バスケ, ダンベルカール
2033-10-03, 金, 雷雨, awesome, -3.171, とん丼, サッカー, デッドリフト
2033-10-04, 土, 雨, exhausted, -9.009, 牛丼, テニス, 背筋
2033-10-05, 日, 雨, exhausted, 10.713, 牛丼, ラクロス, 腹筋
2033-10-06, 月, 晴, awesome, 19.360, 天丼, 野球, ダンベルカール
2033-10-07, 火, 雷雨, soso, 15.771, 天丼, バスケ, アームカール
2033-10-08, 水, 雨, soso, 17.391, とん丼, サッカー, アームカール
2033-10-09, 木, 雲, exhausted, 10.186, 牛丼, スキー, ラットプルダウン
2033-10-10, 金, 雲, awesome, 10.378, トンカツ, スキー, ダンベルカール
2033-10-11, 土, 晴, tired, 17.911, とん丼, バスケ, デッドリフト
2033-10-12, 日, 雲, good, -9.808, ししゃも, バスケ, ダンベルカール
2033-10-13, 月, 雷雨, good, -5.647, トンカツ, ラクロス, デッドリフト
2033-10-14, 火, 雲, awesome, 0.185, とん丼, テニス, アームカール
2033-10-15, 水, 雲, exhausted, -2.932, トンカツ, バスケ, ダンベルカール
2033-10-16, 木, 雷雨, exhausted, 1.987, 牛丼, テニス, アームカール
2033-10-17, 金, 雲, good, 13.998, とん丼, ラグビー, アームカール
2033-10-18, 土, 晴, exhausted, -9.557, トンカツ, バスケ, ラットプルダウン
2033-10-19, 日, 晴, awesome, 16.818, ハンバーガー, 野球, プルダウン
2033-10-20, 月, 雨, good, 12.871, 天丼, バレーボール, デッドリフト
2033-10-21, 火, 雨, tired, -0.037, ししゃも, ラグビー, アームカール
2033-10-22, 水, 雷雨, bad, -0.260, とん丼, テニス, デッドリフト
2033-10-23, 木, 雷雨, bad, -7.259, ししゃも, 野球, 腹筋
2033-10-24, 金, 雨, awesome, -2.947, 天丼, 野球, デッドリフト
2033-10-25, 土, 雲, exhausted, 9.846, 牛丼, ラクロス, ダンベルカール
2033-10-26, 日, 雷雨, soso, -4.119, 天丼, 野球, アームカール
2033-10-27, 月, 雲, exhausted, 26.545, ししゃも, ラグビー, ラットプルダウン
2033-10-28, 火, 雲, good, 28.466, ハンバーガー, サッカー, プルダウン
2033-10-29, 水, 雷雨, awesome, 28.538, ハンバーガー, テニス, プルダウン
2033-10-30, 木, 晴, good, 12.404, 天丼, ラグビー, プルダウン
2033-10-31, 金, 雲, good, -9.719, ハンバーガー, 野球, デッドリフト
2033-11-01, 土, 晴, soso, -5.063, ハンバーガー, ラグビー, アームカール
2033-11-02, 日, 雲, exhausted, 28.958, ししゃも, バレーボール, ダンベルカール
2033-11-03, 月, 雨, awesome, 23.326, 牛丼, ラグビー, ダンベルカール
2033-11-04, 火, 雷雨, good, 2.225, ハンバーガー, スキー, ラットプルダウン
2033-11-05, 水, 雲, exhausted, -6.748, ししゃも, バスケ, 腹筋
2033-11-06, 木, 晴, bad, 24.706, 牛丼, ラクロス, プルダウン
2033-11-07, 金, 雲, awesome, -0.784, 天丼, ラグビー, 腹筋
2033-11-08, 土, 雨, exhausted, 0.764, とん丼, スキー, アームカール
2033-11-09, 日, 雲, bad, -0.553, とん丼, テニス, デッドリフト
2033-11-10, 月, 雷雨, exhausted, -1.242, トンカツ, テニス, ダンベルカール
2033-11-11, 火, 雲, awesome, -9.890, 牛丼, バスケ, ダンベルカール
2033-11-12, 水, 雨, exhausted, 5.537, とん丼, テニス, ラットプルダウン
2033-11-13, 木, 晴, good, -4.997, ハンバーガー, バレーボール, 腹筋
2033-11-14, 金, 晴, awesome, 1.940, とん丼, スキー, ダンベルカール
2033-11-15, 土, 雷雨, bad, 25.068, とん丼, ラグビー, プルダウン
2033-11-16, 日, 晴, awesome, 26.331, 牛丼, テニス, 腹筋
2033-11-17, 月, 雷雨, bad, 28.755, 天丼, バレーボール, デッドリフト
2033-11-18, 火, 雷雨, bad, 4.138, トンカツ, 野球, デッドリフト
2033-11-19, 水, 雨, bad, 28.020, ハンバーガー, ラクロス, プルダウン
2033-11-20, 木, 雲, good, -0.505, 天丼, バレーボール, ラットプルダウン
2033-11-21, 金, 雷雨, exhausted, 22.582, 牛丼, スキー, プルダウン
2033-11-22, 土, 雨, bad, 9.568, 天丼, ラクロス, プルダウン
2033-11-23, 日, 雨, good, 23.800, トンカツ, スキー, ラットプルダウン
2033-11-24, 月, 雲, bad, 23.013, 牛丼, ラクロス, プルダウン
2033-11-25, 火, 雨, good, -6.469, ししゃも, ラグビー, 背筋
2033-11-26, 水, 雲, soso, 29.660, トンカツ, 野球, ダンベルカール
2033-11-27, 木, 雷雨, awesome, 11.925, 牛丼, ラグビー, プルダウン
2033-11-28, 金, 晴, bad, 29.400, ハンバーガー, ラグビー, ダンベルカール
2033-11-29, 土, 雷雨, exhausted, 27.202, トンカツ, サッカー, プルダウン
2033-11-30, 日, 雨, exhausted, 13.304, ししゃも, サッカー, 背筋
2033-12-01, 月, 雨, bad, 11.817, 牛丼, 野球, ダンベルカール
2033-12-02, 火, 晴, awesome, 20.812, とん丼, ラクロス, ダンベルカール
2033-12-03, 水, 晴, tired, 5.323, とん丼, ラクロス, ラットプルダウン
2033-12-04, 木, 雲, good, 2.369, ししゃも, スキー, 背筋
2033-12-05, 金, 雲, tired, -1.241, とん丼, サッカー, 背筋
2033-12-06, 土, 晴, good, 13.415, ししゃも, スキー, ラットプルダウン
2033-12-07, 日, 晴, bad, 0.969, ハンバーガー, バスケ, 背筋
2033-12-08, 月, 雨, awesome, -6.542, トンカツ, ラクロス, 背筋
2033-12-09, 火, 晴, exhausted, 4.109, 牛丼, テニス, デッドリフト
2033-12-10, 水, 雲, bad, 1.656, ししゃも, サッカー, ラットプルダウン
2033-12-11, 木, 雷雨, good, 20.330, 牛丼, ラグビー, プルダウン
2033-12-12, 金, 晴, soso, 8.646, とん丼, テニス, 背筋
2033-12-13, 土, 雲, soso, 19.072, 天丼, スキー, プルダウン
2033-12-14, 日, 雷雨, bad, 22.185, トンカツ, 野球, 背筋
2033-12-15, 月, 雷雨, awesome, 12.591, ししゃも, スキー, 腹筋
2033-12-16, 火, 雷雨, tired, 17.065, トンカツ, ラクロス, アームカール
2033-12-17, 水, 雲, soso, 18.116, ハンバーガー, サッカー, プルダウン
2033-12-18, 木, 晴, soso, 29.335, 天丼, バレーボール, デッドリフト
2033-12-19, 金, 晴, awesome, -8.108, 天丼, サッカー, 背筋
2033-12-20, 土, 晴, bad, 28.407, ハンバーガー, サッカー, 腹筋
2033-12-21, 日, 雷雨, good, 3.168, トンカツ, 野球, 腹筋
2033-12-22, 月, 雷雨, awesome, 9.637, ハンバーガー, スキー, 背筋
2033-12-23, 火, 晴, awesome, 26.284, ハンバーガー, スキー, デッドリフト
2033-12-24, 水, 雨, tired, 9.578, 天丼, スキー, ラットプルダウン
2033-12-25, 木, 雨, awesome, -6.075, トンカツ, サッカー, ラットプルダウン
2033-12-26, 金, 晴, awesome, -8.098, 天丼, バスケ, ダンベルカール
2033-12-27, 土, 晴, good, 26.829, トンカツ, ラグビー, ラットプルダウン
2033-12-28, 日, 雷雨, exhausted, 17.662, ハンバーガー, 野球, ラットプルダウン
2033-12-29, 月, 雨, soso, 16.318, 天丼, バレーボール, 背筋
2033-12-30, 火, 雨, tired, 8.160, 天丼, バレーボール, ダンベルカール
2033-12-31, 水, 雷雨, soso, 0.071, 天丼, 野球, ダンベルカール
2034-01-01, 木, 雲, awesome, 29.558, トンカツ, スキー, プルダウン
2034-01-02, 金, 雨, tired, 1.898, 牛丼, ラクロス, ダンベルカール
2034-01-03, 土, 晴, soso, 13.947, 牛丼, バレーボール, デッドリフト
2034-01-04, 日, 雷雨, soso, 4.960, 天丼, サッカー, 腹筋
2034-01-05, 月, 晴, bad, -9.775, ハンバーガー, ラグビー, 腹筋
2034-01-06, 火, 晴, soso, 4.979, トンカツ, バスケ, 腹筋
2034-01-07, 水, 雷雨, bad, 9.435, ししゃも, スキー, デッドリフト
2034-01-08, 木, 雷雨, exhausted, 26.185, ししゃも, スキー, アームカール
